composition,is metal?
Tb2GeS5,FALSE
Tb2In16Pt7,TRUE
Tb2O3,FALSE
Tb2Sb5,TRUE
Tb2SbO2,TRUE
Tb2Ti3Ge4,TRUE
Tb3(MnC3)2,TRUE
Tb3FeB7,TRUE
Tb3Ge5,TRUE
Tb3Ni13B2,TRUE
Tb3ReO7,TRUE
Tb3Si,TRUE
Tb4Al2O9,FALSE
Tb4GaSbS9,FALSE
Tb5Ti5O17,TRUE
Tb5Tl3,TRUE
Tb6PbSe10,TRUE
TbB(SbO4)2,FALSE
TbBRh3,TRUE
TbBe13,TRUE
TbCl,TRUE
TbCo2,TRUE
TbCu5,TRUE
TbGa,TRUE
TbGa2Co3,TRUE
TbGa3,TRUE
TbH2,TRUE
TbHg2,TRUE
TbIn2Ni,TRUE
TbInAg2,TRUE
TbInIr,TRUE
TbMn5Ge3,TRUE
TbNi5,TRUE
TbNiGe2,TRUE
TbNiO3,TRUE
TbP,TRUE
TbPt,TRUE
TbRh2,TRUE
TbSb2,TRUE
TbSe2,TRUE
TbSnAu,TRUE
TbTe,TRUE
TbTl,TRUE
TbWClO4,FALSE
TbYHg2,TRUE
TbYbHg2,TRUE
TbYbRh2,TRUE
TbZn2,TRUE
TbZrSb,TRUE
Tc3Pd,TRUE
TcB,TRUE
TcS2,FALSE
TcSe2,FALSE
Te0.01Pb1Se0.99,FALSE
Te0.05Pb1Se0.95,FALSE
Te0.4Se0.6,FALSE
Te0.5Pb1Se0.5,FALSE
Te0.5Se0.5,FALSE
Te0.6Se0.4,FALSE
Te0.8Se0.2,FALSE
Te0.99Pb1Se0.01,FALSE
Te2Au,TRUE
Te2Mo,FALSE
Te2Mo(WS2)3,TRUE
Te2Mo2WSe4,TRUE
Te2Mo3Se4,TRUE
Te2MoWS2,TRUE
Te2Os,FALSE
Te2Pd,FALSE
Te2Pd3,TRUE
Te2Pd3Pb2,TRUE
Te2Ru,FALSE
Te2W2SeS,TRUE
Te3As2,FALSE
Te3MoWS,TRUE
Te4Mo(WS)2,TRUE
Te4MoW3S4,TRUE
TeAs,FALSE
TeI,FALSE
TeI4,FALSE
TeMoSe,TRUE
TeO2,FALSE
TePb,FALSE
TePb3Cl4O3,FALSE
TePd,TRUE
TeSe,FALSE
TeSe3,FALSE
TeWCl9,TRUE
Th(Al2Fe)4,TRUE
Th(Al5Fe)2,TRUE
Th(FeGe)2,TRUE
Th(FeSi)2,TRUE
Th(GePd)2,TRUE
Th(MnGe)2,TRUE
Th(SiRu)2,TRUE
Th2CrN3,TRUE
Th2Fe7,TRUE
Th2GeSe2,FALSE
Th2In,TRUE
Th2Se5,FALSE
Th3B2C3,TRUE
Th6Mg23,TRUE
ThAl,TRUE
ThAl3,TRUE
ThAsSe,TRUE
ThBi2,TRUE
ThCrB4,TRUE
ThFe2SiC,TRUE
ThHg2,TRUE
ThIr5,TRUE
ThMn4(CuO4)3,TRUE
ThO2,FALSE
ThPSe,TRUE
ThPd3,TRUE
ThRh2,TRUE
ThRu3C,TRUE
ThS,TRUE
ThSO,FALSE
ThSeO,FALSE
ThSi,TRUE
ThSi2Ru3,TRUE
ThTeO,FALSE
ThU8O18,TRUE
Ti(Bi3O5)4,FALSE
Ti10O11,TRUE
Ti11O18,TRUE
Ti13S24,TRUE
Ti1C0.9,FALSE
Ti20(Sb3Se)3,TRUE
Ti2AlV,TRUE
Ti2B,TRUE
Ti2BRh6,TRUE
Ti2Be17,TRUE
Ti2C,TRUE
Ti2Cd,TRUE
Ti2CoGe,TRUE
Ti2CoS4,TRUE
Ti2CuS4,TRUE
Ti2MnFe,TRUE
Ti2NiH,TRUE
Ti2NiSe4,TRUE
Ti2OsRu,TRUE
Ti2RePd,TRUE
Ti2ReRh,TRUE
Ti2ReRu,TRUE
Ti2Sb(PO4)3,TRUE
Ti2TcNi,TRUE
Ti2TcPd,TRUE
Ti2ZnS4,TRUE
Ti3Be,TRUE
Ti3Cu3O,TRUE
Ti3Fe3O,TRUE
Ti3PO7,TRUE
Ti3Pt5,TRUE
Ti3SnC2,TRUE
Ti4NiBi2,TRUE
Ti4O5,TRUE
Ti4ZnO8,TRUE
Ti5(B6O13)2,TRUE
Ti5Zn4(TeO6)3,TRUE
Ti5ZnO7,TRUE
Ti6H2O13,FALSE
Ti9O10,TRUE
Ti9O8,TRUE
TiAl,TRUE
TiAlAu2,TRUE
TiAsRh,TRUE
TiAuCl,TRUE
TiBi25O39,FALSE
TiBr2,TRUE
TiC,TRUE
TiCoGe,TRUE
TiCoSb,FALSE
TiCoSn,TRUE
TiCr3(PO4)6,TRUE
TiFe2,TRUE
TiFe2As,TRUE
TiFe2Sb,TRUE
TiFe2Si,FALSE
TiFeH2,TRUE
TiGaIr2,TRUE
TiHgO3,TRUE
TiI,TRUE
TiMn2Al,TRUE
TiMn2Ge,TRUE
TiNiSb,FALSE
TiO2,FALSE
TiOs3,TRUE
TiPO4,TRUE
TiPd,TRUE
TiReN3,TRUE
TiS2,FALSE
TiS3,FALSE
TiSe,TRUE
TiSe2,FALSE
TiTc2Sb,TRUE
TiTe2,FALSE
TiTlPS5,FALSE
TiTlS2,FALSE
TiTlSe2,FALSE
TiV4CuO12,TRUE
TiZn3,TRUE
Tl(Cu3S2)2,TRUE
Tl(MoSe)3,TRUE
Tl(WO3)3,TRUE
Tl0.001Te1Pb0.999,FALSE
Tl0.005Te1Pb0.995,FALSE
Tl0.01Te1Pb0.99,FALSE
Tl0.04Te1Pb0.96,FALSE
Tl0.07Te1Pb0.93,FALSE
Tl16O15F17,TRUE
Tl2.35Sb8.65Se14,FALSE
Tl2BiP2S7,FALSE
Tl2CdTe4,TRUE
Tl2Cu2SnS4,FALSE
Tl2GeTe3,FALSE
Tl2Hg3S4,FALSE
Tl2Hg3Se4,FALSE
Tl2Hg3Te4,FALSE
Tl2InGaSe4,FALSE
Tl2InGaTe4,FALSE
Tl2Mo7O22,TRUE
Tl2O3,FALSE
Tl2PAuS4,FALSE
Tl2S,FALSE
Tl2Se,FALSE
Tl2Te3,FALSE
Tl2Te3As2Se,FALSE
Tl2TeBr6,FALSE
Tl2TeI6,FALSE
Tl2TeS3,FALSE
Tl3AsSe3,FALSE
Tl3Cr,TRUE
Tl3Ir,TRUE
Tl3Pb,TRUE
Tl3Si,TRUE
Tl3VS4,FALSE
Tl4CdI6,FALSE
Tl4CuTeO6,FALSE
Tl4In3GaS8,FALSE
Tl5Te3,TRUE
Tl6Cu(TeO5)2,FALSE
Tl8Os8O27,TRUE
Tl9SbSe6,TRUE
TlAgSe2,FALSE
TlAgTe2,FALSE
TlAsS2,FALSE
TlAsSe2,FALSE
TlBiTe2,FALSE
TlBiTe3,FALSE
TlBr,FALSE
TlCdS2,FALSE
TlCl,FALSE
TlCoBi,TRUE
TlCoMo2,TRUE
TlCr5(Se3S)2,FALSE
TlCr5(SeS)4,FALSE
TlCr5(SeS3)2,FALSE
TlCr5S8,FALSE
TlCr5Se3S5,FALSE
TlCr5Se5S3,FALSE
TlCr5Se7S,FALSE
TlCr5Se8,FALSE
TlCr5SeS7,FALSE
TlCuCl3,FALSE
TlCuSe2,FALSE
TlFeI3,TRUE
TlGaS2,FALSE
TlGaSe2,FALSE
TlGaTe2,FALSE
TlHg6S4Br5,FALSE
TlHg6Se4Br5,FALSE
TlInGeS4,FALSE
TlInHgS3,FALSE
TlInS2,FALSE
TlInSe2,FALSE
TlInTe2,FALSE
TlN,FALSE
TlN3,FALSE
TlNi,TRUE
TlPS2,FALSE
TlPSe2,FALSE
TlS,FALSE
TlS2,FALSE
TlSbS2,FALSE
TlSbSe2,FALSE
TlSbTe3,FALSE
TlSe,FALSE
TlSn,TRUE
TlSnAuSe3,FALSE
TlTe,TRUE
TlTeP,FALSE
TlZn2Tc,TRUE
Tm(CoSi)2,TRUE
Tm(CuGe)2,TRUE
Tm(CuS)2,TRUE
Tm(CuTe)3,FALSE
Tm(FeSi)2,TRUE
Tm(GeRu)2,TRUE
Tm(MnGe)6,TRUE
Tm(NiGe)2,TRUE
Tm(SiOs)2,TRUE
Tm2AlOs,TRUE
Tm2CdHg,TRUE
Tm2CuTc,TRUE
Tm2Ga10Os3,TRUE
Tm2In,TRUE
Tm2IrPd,TRUE
Tm2MgRu,TRUE
Tm2MgTl,TRUE
Tm2O3,FALSE
Tm2Ru2O7,TRUE
Tm2ZnAg,TRUE
Tm2ZnGa,TRUE
Tm2ZnHg,TRUE
Tm2ZnOs,TRUE
Tm3(GePd)4,TRUE
Tm3GaC,TRUE
Tm4In(NiGe2)2,TRUE
Tm4Sb2Se11.68,FALSE
Tm5(Ge5Rh2)2,TRUE
Tm5Ti5O17,TRUE
TmAl4Ni,TRUE
TmAlCu,TRUE
TmAs,FALSE
TmAu,TRUE
TmAu2,TRUE
TmB2C,TRUE
TmBPd3,TRUE
TmBRh3,TRUE
TmCdAg2,TRUE
TmCoSi2,TRUE
TmCu4Ag,TRUE
TmCuSi,TRUE
TmGe,TRUE
TmH2,TRUE
TmIn3,TRUE
TmLuPd2,TRUE
TmMg2Sc,TRUE
TmMgAg2,TRUE
TmMgCd2,TRUE
TmMnGe,TRUE
TmMnO3,TRUE
TmPd,TRUE
TmSb,TRUE
TmScHg2,TRUE
TmSnRh,TRUE
TmSnRu2,TRUE
TmThRu2,TRUE
TmTl,TRUE
TmU2S3O2,TRUE
U(Al2Fe)4,TRUE
U(BH4)4,TRUE
U(CoGe)2,TRUE
U(CrC)4,TRUE
U(CuP)2,TRUE
U(MnSi)2,TRUE
U(SiNi)2,TRUE
U11O5,TRUE
U2(Co7B2)3,TRUE
U2Al3C4,TRUE
U2AlCo2,TRUE
U2AlCo3,TRUE
U2Cl5O2,TRUE
U2Cr30P19,TRUE
U2Cu2As3O,TRUE
U2MnN3,TRUE
U2Re2C3,TRUE
U2SnRh2,TRUE
U2TeN2,TRUE
U2Ti,TRUE
U2Zn17,TRUE
U3Bi4,TRUE
U3Cu2Se7,TRUE
U3Nb,TRUE
U3Ni3Sn4,TRUE
U3Se4,TRUE
U4N7,TRUE
U4Re7Si6,TRUE
U4S3,TRUE
U5Ge3,TRUE
U6Co,TRUE
UAl3,TRUE
UAl4,TRUE
UAlNi4,TRUE
UAu2,TRUE
UCo4Sn,TRUE
UCoSi,TRUE
UCuP2,TRUE
UFe5Si3,TRUE
UFeSi,TRUE
UGa2,TRUE
UGa3Ni,TRUE
UGa5Ir,TRUE
UGaNi,TRUE
UGeRh,TRUE
UHg3(TeCl3)2,FALSE
UHg4(AsCl3)2,FALSE
UNiSn,TRUE
UO,FALSE
UO2,FALSE
UP2S7,FALSE
UP2S9,FALSE
UPt3,TRUE
USbSe,TRUE
USeS,TRUE
USi3,TRUE
UVC2,TRUE
V12P7,TRUE
V2(OF)3,TRUE
V2Bi4O11,FALSE
V2Cd2Te2O11,FALSE
V2GaSn2,TRUE
V2NO,TRUE
V2O5,FALSE
V2OsRu,TRUE
V2Pb4(Se2O7)3,FALSE
V2Sb(PO4)3,TRUE
V2Si2O7,TRUE
V2TcRu,TRUE
V2Zn3TeO10,FALSE
V2ZnO4,TRUE
V3(HO2)4,TRUE
V3Ag,TRUE
V3As2O9,FALSE
V3Bi(PbO4)3,FALSE
V3Cd4(TeO5)3,FALSE
V3CrO10,TRUE
V3Cu,TRUE
V3CuO8,TRUE
V3Pb2Se5O18,FALSE
V3Pt,TRUE
V3Re,TRUE
V3Si,TRUE
V3SiNi2,TRUE
V4ZnO8,TRUE
V5SiB2,TRUE
V6AgO15,TRUE
V6PbO11,TRUE
V8O,TRUE
VAg(IO4)2,FALSE
VAg(PSe3)2,TRUE
VAg2I3O11,FALSE
VB2,TRUE
VBi(SeO4)2,FALSE
VBi24O41,FALSE
VCo,TRUE
VCu3(PO4)4,TRUE
VCu3S4,FALSE
VFeRu2,TRUE
VFeSb,FALSE
VGa(TeO4)2,FALSE
VIn(NiO3)2,FALSE
VIr,TRUE
VIr3,TRUE
VNi2,TRUE
VNi5(PO4)6,TRUE
VO,FALSE
VO2,FALSE
VP,TRUE
VP4,TRUE
VPO4,TRUE
VPt2,TRUE
VSb,TRUE
VTc,TRUE
VTe2,TRUE
VTeHO5,FALSE
VZn2BiO6,FALSE
VZnRu2,TRUE
W2C,TRUE
W2N,TRUE
W3O7F,TRUE
WCl3,TRUE
WO3,FALSE
WSe2,FALSE
Y(Al2Cu)4,TRUE
Y(Al5Fe)2,TRUE
Y(AlSi)2,TRUE
Y(CrSi)2,TRUE
Y(CuSe)3,FALSE
Y(CuSi)2,TRUE
Y(CuTe)3,FALSE
Y(FeSi)2,TRUE
Y(NiP)2,TRUE
Y(Re2Si)2,TRUE
Y(SiPt)2,TRUE
Y(SiRh)2,TRUE
Y(SiRu)2,TRUE
Y(TiGa2)2,TRUE
Y2AlZn,TRUE
Y2C3,TRUE
Y2CuO4,TRUE
Y2Fe2Si2C,TRUE
Y2Ge2O7,TRUE
Y2Ge5Ir3,TRUE
Y2Mo2O7,TRUE
Y2O3,FALSE
Y2ReB6,TRUE
Y2Ru2O7,TRUE
Y2S3,FALSE
Y2U3O11,TRUE
Y3(Fe31B7)2,TRUE
Y3Al3NiGe2,TRUE
Y3Fe29,TRUE
Y3GaCo3,TRUE
Y3GaS6,FALSE
Y3Ge4,TRUE
Y3Si3Pd2,TRUE
Y3Tm,TRUE
Y4AsSe3,TRUE
Y4C7,TRUE
Y4CuTe8,TRUE
Y4GaSbS9,FALSE
Y4US5O3,FALSE
Y6Zn(SiS7)2,FALSE
YAgO3,TRUE
YAlGe,TRUE
YAlPd,TRUE
YAs,TRUE
YB2C,TRUE
YB2Rh2C,TRUE
YB66,FALSE
YBi,TRUE
YCd4B3O10,FALSE
YCdHg2,TRUE
YCdPd2,TRUE
YCdPt2,TRUE
YCo2,TRUE
YCoO3,TRUE
YCu3(WO3)4,TRUE
YCuO2,FALSE
YErRh2,TRUE
YH2,TRUE
YH2NO5,FALSE
YHg2,TRUE
YIn2Ni,TRUE
YMg4Cu,TRUE
YMgAl,TRUE
YMgCu4,TRUE
YMgGa,TRUE
YMoClO4,FALSE
YMoO4F,FALSE
YN,FALSE
YNi4B,TRUE
YNiSb,FALSE
YSbPd,FALSE
YSbPt,FALSE
YScO2,TRUE
YSi2,TRUE
YSiNi,TRUE
YSiRu,TRUE
YSn3,TRUE
YTi4(CuO4)3,TRUE
YTiO3,TRUE
YTmCu2,TRUE
YV(BiO4)2,FALSE
YVSeO10,FALSE
YVTeO10,FALSE
YWO3,TRUE
YZn5,TRUE
YZnBiO4,FALSE
Yb(Al2Mo)2,TRUE
Yb(AlGa)2,TRUE
Yb(AlGe)2,TRUE
Yb(AlSi)2,TRUE
Yb(CuS)3,FALSE
Yb(CuSe)3,FALSE
Yb(Fe2Ge)2,TRUE
Yb(Ga4Co)2,TRUE
Yb(GaS2)2,FALSE
Yb(GaSe2)2,FALSE
Yb(HO)3,TRUE
Yb(IO3)3,TRUE
Yb(InS2)3,FALSE
Yb(MnAs)2,TRUE
Yb(SbS2)2,FALSE
Yb(SbTe2)2,FALSE
Yb(SiAg)2,TRUE
Yb(SiRh)2,TRUE
Yb11(Ni10C)6,TRUE
Yb14Ti10O41,TRUE
Yb16S29,TRUE
Yb2(ZnGe)3,TRUE
Yb23Mg4Cu7,TRUE
Yb2Ce8O19,TRUE
Yb2EuS4,FALSE
Yb2EuSe4,FALSE
Yb2Ge2Ir,TRUE
Yb2HgPb,TRUE
Yb2InPd2,TRUE
Yb2MgS4,TRUE
Yb2MgSe4,TRUE
Yb2O3,FALSE
Yb2SmS4,TRUE
Yb2Sn,TRUE
Yb2ZnPb,TRUE
Yb3Al5O12,TRUE
Yb3Sn13Rh4,TRUE
Yb3Tc,TRUE
Yb3Ti3O14,TRUE
Yb3V,TRUE
Yb4Sb2S11.25,FALSE
Yb4Sb3,TRUE
Yb5Au4,TRUE
Yb6U3O17,TRUE
Yb8Ge3Sb5,TRUE
YbAg2,TRUE
YbAgGe,TRUE
YbAgO2,TRUE
YbAl3,TRUE
YbAs,FALSE
YbB2Rh3,TRUE
YbB66,FALSE
YbBO3,TRUE
YbCdHg2,TRUE
YbCe2CuS5,FALSE
YbCe2CuSe5,FALSE
YbCuGe,TRUE
YbCuSi,TRUE
YbDyPd2,TRUE
YbGa2Pd,TRUE
YbGeRh,TRUE
YbH2ClO2,TRUE
YbIn4Ni,TRUE
YbIn4Rh,TRUE
YbIr2,TRUE
YbMgPd,TRUE
YbMn2O5,TRUE
YbNd2CuS5,FALSE
YbNd3,TRUE
YbNdAg2,TRUE
YbPO4,TRUE
YbPmPt2,TRUE
YbPr11Se16,TRUE
YbPr2CuS5,FALSE
YbRh2,TRUE
YbS,FALSE
YbSb,FALSE
YbSb4Te7,FALSE
YbSe,FALSE
YbSi2Ni,TRUE
YbSm2CuS5,FALSE
YbSmRh2,TRUE
YbSn2Pd,TRUE
YbSnRh,TRUE
YbSnTe2,FALSE
YbTe,FALSE
YbTlS2,TRUE
YbTlSe2,TRUE
YbWClO4,FALSE
YbZnAu2,TRUE
YbZnPt,TRUE
Zn(Bi19O29)2,FALSE
Zn(CoO2)2,TRUE
Zn(CuO2)2,TRUE
Zn(FeN)2,TRUE
Zn(GaSe2)2,FALSE
Zn(InS2)2,FALSE
Zn(InSe2)2,FALSE
Zn(InTe2)2,FALSE
Zn0.01Cd0.99Se1,FALSE
Zn0.01Ga0.99As0.99Se0.01,FALSE
Zn0.01Ga0.99P0.99S0.01,FALSE
Zn0.01Ga0.99P0.99Se0.01,FALSE
Zn0.01Ga0.99Sb0.99Te0.01,FALSE
Zn0.05Ga0.95Sb0.95Te0.05,FALSE
Zn0.15Cd0.85Se1,FALSE
Zn0.15Ga0.85As0.85Se0.15,FALSE
Zn0.1Ga0.9Sb0.9Te0.1,FALSE
Zn0.25Ga0.75As0.75Se0.25,FALSE
Zn0.25Ga0.75P0.75Se0.25,FALSE
Zn0.2Ga0.8Sb0.8Te0.2,FALSE
Zn0.2Hg0.8Te1,FALSE
Zn0.3Ga0.7P0.7S0.3,FALSE
Zn0.42Ga0.58As0.58Se0.42,FALSE
Zn0.43Cd0.57Se1,FALSE
Zn0.4Hg0.6Se1,FALSE
Zn0.55Ga0.45P0.45S0.55,FALSE
Zn0.55Hg0.45Se1,FALSE
Zn0.5Cd0.5Se1,FALSE
Zn0.5Ga0.5As0.5Se0.5,FALSE
Zn0.5Ga0.5P0.5Se0.5,FALSE
Zn0.5Hg0.5Se1,FALSE
Zn0.65Hg0.35Se1,FALSE
Zn0.6Ga0.4As0.4Se0.6,FALSE
Zn0.75Cd0.25Se1,FALSE
Zn0.75Hg0.25Se1,FALSE
Zn0.75Hg0.25Te1,FALSE
Zn0.7Ga0.3As0.3Se0.7,FALSE
Zn0.7Ga0.3P0.3S0.7,FALSE
Zn0.7Ga0.3P0.3Se0.7,FALSE
Zn0.85Ga0.15As0.15Se0.85,FALSE
Zn0.85Ga0.15P0.15S0.85,FALSE
Zn0.85Hg0.15Se1,FALSE
Zn0.86Hg0.14Te1,FALSE
Zn0.8Hg0.2Se1,FALSE
Zn0.8Hg0.2Te1,FALSE
Zn0.92Hg0.08Te1,FALSE
Zn0.94Hg0.06Te1,FALSE
Zn0.95Ga0.05P0.05S0.95,FALSE
Zn0.95Ga0.05P0.05Se0.95,FALSE
Zn0.99Cd0.01Se1,FALSE
Zn0.99Ga0.01As0.01Se0.99,FALSE
Zn0.99Ga0.01P0.01S0.99,FALSE
Zn0.99Ga0.01P0.01Se0.99,FALSE
Zn0.99Ga0.01Sb0.01Te0.99,FALSE
Zn0.99Hg0.01Se1,FALSE
Zn0.99Hg0.01Te1,FALSE
Zn0.9Ga0.1As0.1Se0.9,FALSE
Zn0.9Ga0.1P0.1S0.9,FALSE
Zn0.9Ga0.1P0.1Se0.9,FALSE
Zn0.9Hg0.1Se1,FALSE
Zn0.9Hg0.1Te1,FALSE
Zn2BIr2,TRUE
Zn2In2S5,FALSE
Zn2InCuSe4,FALSE
Zn2InCuTe4,FALSE
Zn2MoSeO7,FALSE
Zn2Ni9O13,TRUE
Zn2Sb3O8,TRUE
Zn2SnN2,TRUE
Zn2TeMoO7,FALSE
Zn2WN2,TRUE
Zn3(BO3)2,FALSE
Zn3(InS3)2,FALSE
Zn3(PS4)2,FALSE
Zn3.5Ga1Sn0.5O6,FALSE
Zn3As2,FALSE
Zn3Cd,TRUE
Zn3Cu,TRUE
Zn3Cu10(TeO6)6,TRUE
Zn3N2,TRUE
Zn3P2,FALSE
Zn3Sb2,FALSE
Zn4.5Ga1Sn0.5O7,FALSE
Zn4Sb3,FALSE
Zn5.5Ga1Sn0.5O8,FALSE
Zn6S5Cl2,FALSE
Zn8Ag5,TRUE
ZnAgF5,TRUE
ZnAs,FALSE
ZnAs2,FALSE
ZnB12(H5O12)2,FALSE
ZnCrO2,TRUE
ZnCu2GeS4,FALSE
ZnCu2GeSe4,FALSE
ZnCu2SiS4,FALSE
ZnCu2SiSe4,FALSE
ZnCu2SiTe4,FALSE
ZnCu2SnSe4,FALSE
ZnCu2SnTe4,FALSE
ZnCu3P3O13,TRUE
ZnGaRh2,TRUE
ZnGeAs2,FALSE
ZnGeN2,FALSE
ZnGeP2,FALSE
ZnHg3(SCl2)2,FALSE
ZnHg3(SeCl2)2,FALSE
ZnI2,FALSE
ZnIrO3,TRUE
ZnO,FALSE
ZnS,FALSE
ZnSb,FALSE
ZnSb2MoO7,FALSE
ZnSb3,TRUE
ZnSe,FALSE
ZnSi(AgS2)2,FALSE
ZnSiAs2,FALSE
ZnSiP2,FALSE
ZnSn3,TRUE
ZnSnAs2,FALSE
ZnSnO3,FALSE
ZnSnP2,FALSE
ZnSnSb2,FALSE
ZnTc,FALSE
ZnTe,FALSE
ZnWO2,TRUE
Zr(Fe2Si)2,TRUE
Zr(Ni2P)2,TRUE
Zr0.67Ta1.33N3.03O0.12,FALSE
Zr1.33Ta0.67N1.63O1.89,FALSE
Zr1.33Ta0.67N1.97O1.38,FALSE
Zr1.33Ta0.67N2.61O0.42,FALSE
Zr1.86Cu1S4,FALSE
Zr2(Co7B2)3,TRUE
Zr2Al,TRUE
Zr2Co12P7,TRUE
Zr2CuS4,TRUE
Zr2HBr2,TRUE
Zr2In5Ni,TRUE
Zr2Ni12P7,TRUE
Zr2Se,TRUE
Zr2Te,TRUE
Zr3(Al2C3)2,TRUE
Zr3(Cu2Si3)2,TRUE
Zr3Ag,TRUE
Zr3Al2,TRUE
Zr3Hg,TRUE
Zr3Ir,TRUE
Zr3NiO,TRUE
Zr3O,FALSE
Zr4AlNi2,TRUE
Zr4Co4Ge7,TRUE
Zr5Al3,TRUE
Zr5Al3C,TRUE
Zr5Sb3,TRUE
Zr5SiSb3,TRUE
Zr5Sn3,TRUE
Zr5Sn4,TRUE
Zr6Al2CoH10,TRUE
Zr6Al2Ni,TRUE
Zr6NiCl15,TRUE
Zr6O,FALSE
Zr6Sb2Pt,TRUE
Zr7P4,TRUE
Zr7Sb4,TRUE
ZrAl5Ni2,TRUE
ZrAlPt,TRUE
ZrAlRu2,TRUE
ZrAlW,TRUE
ZrAu4,TRUE
ZrB2,TRUE
ZrC,FALSE
ZrCd,TRUE
ZrCrSi2,TRUE
ZrGaPt,TRUE
ZrGe2,TRUE
ZrGeRu,TRUE
ZrHCl,TRUE
ZrHg4(AsCl3)2,FALSE
ZrHg4(PCl3)2,FALSE
ZrInCu2,TRUE
ZrInPd2,TRUE
ZrInRh2,TRUE
ZrIr2,TRUE
ZrMo3,TRUE
ZrNiGe,TRUE
ZrNiSb,FALSE
ZrNiSn,TRUE
ZrO2,FALSE
ZrPd2,TRUE
ZrPd3,TRUE
ZrRe2,TRUE
ZrRh,TRUE
ZrRu3C,TRUE
ZrS2,FALSE
ZrS3,FALSE
ZrSb,TRUE
ZrSbRu,TRUE
ZrSe,TRUE
ZrSe2,FALSE
ZrSe3,FALSE
ZrSi2,TRUE
ZrSiTe,TRUE
ZrTaN3,FALSE
ZrTe,TRUE
ZrTi2O,TRUE
ZrTiF6,TRUE
ZrW2,TRUE
